model,p2_id,cell,value
qwen35-9b,g24p2_038,RND-,40.842270881419026
qwen35-9b,g24p2_038,STR+,38.409759746003175
qwen35-9b,g24p2_038,STR-,8.81099006535398
qwen35-9b,g24p2_038,Y0,6.360031032251905
qwen35-9b,g24p2_039,ADM+,99.67563634581444
qwen35-9b,g24p2_039,ADM-,0.9557579521286448
qwen35-9b,g24p2_039,CF+,96.69068796169731
qwen35-9b,g24p2_039,CF-,98.08122470429491
qwen35-9b,g24p2_039,EXC+,37.50728057454966
qwen35-9b,g24p2_039,EXC-,18.21756813735175
qwen35-9b,g24p2_039,MNR+,42.925289842568
qwen35-9b,g24p2_039,MNR-,0.017746153229369486
qwen35-9b,g24p2_039,RND+,97.3296926820687
qwen35-9b,g24p2_039,RND-,96.19748663599177
qwen35-9b,g24p2_039,STR+,40.152659069875156
qwen35-9b,g24p2_039,STR-,41.12998483699875
qwen35-9b,g24p2_039,Y0,99.32046391606433
qwen35-9b,g24p2_040,ADM+,99.25006628362814
qwen35-9b,g24p2_040,ADM-,27.604511610566856
qwen35-9b,g24p2_040,CF+,99.64711271961909
qwen35-9b,g24p2_040,CF-,99.66281664169611
qwen35-9b,g24p2_040,EXC+,99.42981366742771
qwen35-9b,g24p2_040,EXC-,99.11714017495052
qwen35-9b,g24p2_040,MNR+,33.046179228213276
qwen35-9b,g24p2_040,MNR-,37.443921968130766
qwen35-9b,g24p2_040,RND+,99.82773230811162
qwen35-9b,g24p2_040,RND-,99.64812286816922
qwen35-9b,g24p2_040,STR+,99.42726017150814
qwen35-9b,g24p2_040,STR-,14.700940173364618
qwen35-9b,g24p2_040,Y0,99.77124562616274
qwen35-9b,g24p2_041,ADM+,97.54406081548103
qwen35-9b,g24p2_041,ADM-,0.013988709762533294
qwen35-9b,g24p2_041,CF+,82.29938089438934
qwen35-9b,g24p2_041,CF-,41.59259926283629
qwen35-9b,g24p2_041,EXC+,97.18874363446429
qwen35-9b,g24p2_041,EXC-,4.701010798796607
qwen35-9b,g24p2_041,MNR+,97.33311173077522
qwen35-9b,g24p2_041,MNR-,3.529015092920866
qwen35-9b,g24p2_041,RND+,89.71768779609516
qwen35-9b,g24p2_041,RND-,43.7682525465684
qwen35-9b,g24p2_041,STR+,95.69902549950814
qwen35-9b,g24p2_041,STR-,45.189284771157
qwen35-9b,g24p2_041,Y0,6.698041455745234
qwen35-9b,g24p2_043,ADM+,99.9901237385537
qwen35-9b,g24p2_043,ADM-,0.008244742122546793
qwen35-9b,g24p2_043,CF+,98.96537006906591
qwen35-9b,g24p2_043,CF-,41.15563336960689
qwen35-9b,g24p2_043,EXC+,42.55251401753507
qwen35-9b,g24p2_043,EXC-,44.57808855376082
qwen35-9b,g24p2_043,MNR+,32.81439965860408
qwen35-9b,g24p2_043,MNR-,3.214557280286515
qwen35-9b,g24p2_043,RND+,2.083611873983067
qwen35-9b,g24p2_043,RND-,99.68802694516964
qwen35-9b,g24p2_043,STR+,43.059543902887505
qwen35-9b,g24p2_043,STR-,2.3046404198191657
qwen35-9b,g24p2_043,Y0,99.1305555763708
qwen35-9b,g24p2_044,ADM+,98.52449197841092
qwen35-9b,g24p2_044,ADM-,0.3602613143996641
qwen35-9b,g24p2_044,CF+,98.80248814730643
qwen35-9b,g24p2_044,CF-,2.2427739679135588
qwen35-9b,g24p2_044,EXC+,32.634874292058335
qwen35-9b,g24p2_044,EXC-,0.8246350665020864
qwen35-9b,g24p2_044,MNR+,99.97108510798738
qwen35-9b,g24p2_044,MNR-,4.755734982150751
qwen35-9b,g24p2_044,RND+,97.82109589382368
qwen35-9b,g24p2_044,RND-,2.741047763276656
qwen35-9b,g24p2_044,STR+,97.66841783196928
qwen35-9b,g24p2_044,STR-,0.8791909776739062
qwen35-9b,g24p2_044,Y0,2.7218780827129763
qwen35-9b,g24p2_046,ADM+,99.09668968926692
qwen35-9b,g24p2_046,ADM-,15.132166676423704
qwen35-9b,g24p2_046,CF+,0.42677989006780975
qwen35-9b,g24p2_046,CF-,1.3862675735486545
qwen35-9b,g24p2_046,EXC+,2.5879163539444376
qwen35-9b,g24p2_046,EXC-,0.0047548411389261944
qwen35-9b,g24p2_046,MNR+,0.17302830479793943
qwen35-9b,g24p2_046,MNR-,1.6533143400566437
qwen35-9b,g24p2_046,RND+,0.21502697082302466
qwen35-9b,g24p2_046,RND-,1.208069341997233
qwen35-9b,g24p2_046,STR+,7.742493426393581
qwen35-9b,g24p2_046,STR-,1.4899165365193745
qwen35-9b,g24p2_046,Y0,0.026465024695289843
qwen35-9b,g24p2_047,ADM+,99.31411366658482
qwen35-9b,g24p2_047,ADM-,4.720609383439424
qwen35-9b,g24p2_047,CF+,99.4358542576976
qwen35-9b,g24p2_047,CF-,4.510201512838598
qwen35-9b,g24p2_047,EXC+,31.531773672689457
qwen35-9b,g24p2_047,EXC-,5.742423774949447
qwen35-9b,g24p2_047,MNR+,98.95967245284035
qwen35-9b,g24p2_047,MNR-,1.5612228494554095
qwen35-9b,g24p2_047,RND+,98.5974773325724
qwen35-9b,g24p2_047,RND-,93.84447874379347
qwen35-9b,g24p2_047,STR+,98.92090308983215
qwen35-9b,g24p2_047,STR-,93.17995407519209
qwen35-9b,g24p2_047,Y0,99.81666248527027
qwen35-9b,g24p2_048,ADM+,97.38154101760027
qwen35-9b,g24p2_048,ADM-,0.2640178756509982
qwen35-9b,g24p2_048,CF+,45.18175694474808
qwen35-9b,g24p2_048,CF-,50.43142561490981
qwen35-9b,g24p2_048,EXC+,40.023880658112496
qwen35-9b,g24p2_048,EXC-,29.330369821294443
qwen35-9b,g24p2_048,MNR+,98.65773195132698
qwen35-9b,g24p2_048,MNR-,3.2602998924978475
qwen35-9b,g24p2_048,RND+,46.942999871966165
qwen35-9b,g24p2_048,RND-,1.604610654523188
qwen35-9b,g24p2_048,STR+,42.03362256391651
qwen35-9b,g24p2_048,STR-,43.00584086951156
qwen35-9b,g24p2_048,Y0,3.3160485454736452
qwen35-9b,g24p2_049,ADM+,98.17203545109788
qwen35-9b,g24p2_049,ADM-,5.500766024690983
qwen35-9b,g24p2_049,CF+,99.10299725216986
qwen35-9b,g24p2_049,CF-,4.3516649101053515
qwen35-9b,g24p2_049,EXC+,12.669138089349557
qwen35-9b,g24p2_049,EXC-,9.593889081695586
qwen35-9b,g24p2_049,MNR+,97.82217462958026
qwen35-9b,g24p2_049,MNR-,5.985231937432789
qwen35-9b,g24p2_049,RND+,99.11322799360153
qwen35-9b,g24p2_049,RND-,8.067174257436328
qwen35-9b,g24p2_049,STR+,98.4951878732557
qwen35-9b,g24p2_049,STR-,12.672857488996206
qwen35-9b,g24p2_049,Y0,97.5802987379727
qwen35-9b,g24p2_051,ADM+,97.01413104130135
qwen35-9b,g24p2_051,ADM-,0.9101237650939942
qwen35-9b,g24p2_051,CF+,99.09145883824185
qwen35-9b,g24p2_051,CF-,97.07280044692799
qwen35-9b,g24p2_051,EXC+,5.6013615892666415
qwen35-9b,g24p2_051,EXC-,2.6162760008778836
qwen35-9b,g24p2_051,MNR+,99.98263715507606
qwen35-9b,g24p2_051,MNR-,1.3395026711443063
qwen35-9b,g24p2_051,RND+,97.39396690523776
qwen35-9b,g24p2_051,RND-,98.32790134564488
qwen35-9b,g24p2_051,STR+,97.64196140560185
qwen35-9b,g24p2_051,STR-,40.084481368432975
qwen35-9b,g24p2_051,Y0,96.23230760791007
qwen35-9b,g24p2_053,ADM+,99.11335945226574
qwen35-9b,g24p2_053,ADM-,15.063192348336644
qwen35-9b,g24p2_053,CF+,98.1206055255253
qwen35-9b,g24p2_053,CF-,36.17521785451714
qwen35-9b,g24p2_053,EXC+,7.237796931924131
qwen35-9b,g24p2_053,EXC-,4.9699021071616265
qwen35-9b,g24p2_053,MNR+,98.9923829013809
qwen35-9b,g24p2_053,MNR-,4.617885304547827
qwen35-9b,g24p2_053,RND+,98.80032587484096
qwen35-9b,g24p2_053,RND-,3.667046436406556
qwen35-9b,g24p2_053,STR+,40.609632783610465
qwen35-9b,g24p2_053,STR-,41.61970168628602
qwen35-9b,g24p2_053,Y0,33.470314103446896
qwen35-9b,g24p2_054,ADM+,99.38543119018226
qwen35-9b,g24p2_054,ADM-,99.37590935733282
qwen35-9b,g24p2_054,CF+,50.50020382921062
qwen35-9b,g24p2_054,CF-,47.01672336979017
qwen35-9b,g24p2_054,EXC+,1.6029630381728674
qwen35-9b,g24p2_054,EXC-,1.8634275322441987
qwen35-9b,g24p2_054,MNR+,99.15807427987195
qwen35-9b,g24p2_054,MNR-,98.89712381601977
qwen35-9b,g24p2_054,RND+,24.99666033685402
qwen35-9b,g24p2_054,RND-,20.369828877546627
qwen35-9b,g24p2_054,STR+,96.41573520897646
qwen35-9b,g24p2_054,STR-,27.320401989963255
qwen35-9b,g24p2_054,Y0,2.9970616295407795
qwen35-9b,g24p2_055,ADM+,98.17055607576434
qwen35-9b,g24p2_055,ADM-,0.006337181738191903
qwen35-9b,g24p2_055,CF+,99.41984240563016
qwen35-9b,g24p2_055,CF-,41.78776495798515
qwen35-9b,g24p2_055,EXC+,18.550230476495543
qwen35-9b,g24p2_055,EXC-,31.770594258446327
qwen35-9b,g24p2_055,MNR+,99.93071779233048
qwen35-9b,g24p2_055,MNR-,1.1416058001293217
qwen35-9b,g24p2_055,RND+,51.576240876557065
qwen35-9b,g24p2_055,RND-,37.96195884405899
qwen35-9b,g24p2_055,STR+,37.22190573756756
qwen35-9b,g24p2_055,STR-,37.191980913857954
qwen35-9b,g24p2_055,Y0,1.5056639297453887
qwen35-9b,g24p2_057,ADM+,99.21200079538963
qwen35-9b,g24p2_057,ADM-,0.0032244763293441613
qwen35-9b,g24p2_057,CF+,36.953558275167865
qwen35-9b,g24p2_057,CF-,14.921916459931895
qwen35-9b,g24p2_057,EXC+,4.396016796559855
qwen35-9b,g24p2_057,EXC-,11.697295926336947
qwen35-9b,g24p2_057,MNR+,99.36070169081171
qwen35-9b,g24p2_057,MNR-,23.21581650287833
qwen35-9b,g24p2_057,RND+,38.893159251205866
qwen35-9b,g24p2_057,RND-,87.42398042032934
qwen35-9b,g24p2_057,STR+,98.42136497689158
qwen35-9b,g24p2_057,STR-,9.022685145225621
qwen35-9b,g24p2_057,Y0,0.19524691953272805
qwen35-9b,g24p2_058,ADM+,99.11223431411642
qwen35-9b,g24p2_058,ADM-,3.3800194370048846
qwen35-9b,g24p2_058,CF+,45.41568996281436
qwen35-9b,g24p2_058,CF-,35.5778472433039
qwen35-9b,g24p2_058,EXC+,4.311329980117584
qwen35-9b,g24p2_058,EXC-,2.5965595521746305
qwen35-9b,g24p2_058,MNR+,28.321715208564143
qwen35-9b,g24p2_058,MNR-,7.466034846565386
qwen35-9b,g24p2_058,RND+,46.8013568042912
qwen35-9b,g24p2_058,RND-,8.85409013915363
qwen35-9b,g24p2_058,STR+,24.59088408575423
qwen35-9b,g24p2_058,STR-,1.085078838630671
qwen35-9b,g24p2_058,Y0,0.30606278040383467
qwen35-9b,g24p2_059,ADM+,98.54944483440823
qwen35-9b,g24p2_059,ADM-,0.020703156761498795
qwen35-9b,g24p2_059,CF+,99.17616184863606
qwen35-9b,g24p2_059,CF-,11.760947000076019
qwen35-9b,g24p2_059,EXC+,34.12284061625643
qwen35-9b,g24p2_059,EXC-,25.15013770116155
qwen35-9b,g24p2_059,MNR+,98.76139731939388
qwen35-9b,g24p2_059,MNR-,5.011810858602228
qwen35-9b,g24p2_059,RND+,91.74625159541685
qwen35-9b,g24p2_059,RND-,53.14150411646893
qwen35-9b,g24p2_059,STR+,72.30998675896973
qwen35-9b,g24p2_059,STR-,25.658041453898228
qwen35-9b,g24p2_059,Y0,12.364253235650478
qwen35-9b,g24p2_060,ADM+,99.39828288920626
qwen35-9b,g24p2_060,ADM-,27.926214042099602
qwen35-9b,g24p2_060,CF+,97.33731215362629
qwen35-9b,g24p2_060,CF-,17.021229247650123
qwen35-9b,g24p2_060,EXC+,28.290559168489736
qwen35-9b,g24p2_060,EXC-,29.418972624313728
qwen35-9b,g24p2_060,MNR+,99.09192487667997
qwen35-9b,g24p2_060,MNR-,14.667741368726288
qwen35-9b,g24p2_060,RND+,97.79198940479654
qwen35-9b,g24p2_060,RND-,16.907967796854297
qwen35-9b,g24p2_060,STR+,96.28295129320344
qwen35-9b,g24p2_060,STR-,22.040509559519325
qwen35-9b,g24p2_060,Y0,98.0058246833126
qwen35-9b,g24p2_062,ADM+,98.71880594270581
qwen35-9b,g24p2_062,ADM-,3.5615647225669087
qwen35-9b,g24p2_062,CF+,99.04356725602399
qwen35-9b,g24p2_062,CF-,99.51129654647345
qwen35-9b,g24p2_062,EXC+,95.13743061555624
qwen35-9b,g24p2_062,EXC-,99.13861655931103
qwen35-9b,g24p2_062,MNR+,99.5906473521582
qwen35-9b,g24p2_062,MNR-,99.45691499190366
qwen35-9b,g24p2_062,RND+,99.1659329115509
qwen35-9b,g24p2_062,RND-,99.64196684385593
qwen35-9b,g24p2_062,STR+,99.53967449910654
qwen35-9b,g24p2_062,STR-,99.33973236756736
qwen35-9b,g24p2_062,Y0,99.8215562772786
qwen35-9b,g24p2_064,ADM+,98.44322095748305
qwen35-9b,g24p2_064,ADM-,20.32447486201576
qwen35-9b,g24p2_064,CF+,96.75680779863859
qwen35-9b,g24p2_064,CF-,2.3171641749840592
qwen35-9b,g24p2_064,EXC+,0.9466146131548783
qwen35-9b,g24p2_064,EXC-,6.509298425993035
qwen35-9b,g24p2_064,MNR+,96.402882043013
qwen35-9b,g24p2_064,MNR-,6.2113734896147275
qwen35-9b,g24p2_064,RND+,97.74517784042509
qwen35-9b,g24p2_064,RND-,13.452968391846891
qwen35-9b,g24p2_064,STR+,97.98570473501091
qwen35-9b,g24p2_064,STR-,12.498637420586052
qwen35-9b,g24p2_064,Y0,97.85507866020606
qwen35-9b,g24p2_065,ADM+,99.47874458078333
qwen35-9b,g24p2_065,ADM-,18.90272783388524
qwen35-9b,g24p2_065,CF+,98.42757491123547
qwen35-9b,g24p2_065,CF-,96.65497873680876
qwen35-9b,g24p2_065,EXC+,97.8280556509522
qwen35-9b,g24p2_065,EXC-,5.57477026158754
qwen35-9b,g24p2_065,MNR+,8.460105894913601
qwen35-9b,g24p2_065,MNR-,96.66441950238804
qwen35-9b,g24p2_065,RND+,97.82581194218339
qwen35-9b,g24p2_065,RND-,95.64593915389865
qwen35-9b,g24p2_065,STR+,21.833406136950494
qwen35-9b,g24p2_065,STR-,3.7714886132701477
qwen35-9b,g24p2_065,Y0,95.90325558819538
qwen35-9b,g24p2_066,ADM+,98.28393563060693
qwen35-9b,g24p2_066,ADM-,31.370510329311784
qwen35-9b,g24p2_066,CF+,97.71435427853334
qwen35-9b,g24p2_066,CF-,3.4596225535145777
qwen35-9b,g24p2_066,EXC+,96.96649331359885
qwen35-9b,g24p2_066,EXC-,2.618749358483606
qwen35-9b,g24p2_066,MNR+,98.4989971416909
qwen35-9b,g24p2_066,MNR-,15.652577736589482
qwen35-9b,g24p2_066,RND+,93.7764209903688
qwen35-9b,g24p2_066,RND-,5.264756965164861
qwen35-9b,g24p2_066,STR+,95.96762016734404
qwen35-9b,g24p2_066,STR-,27.758908903029912
qwen35-9b,g24p2_066,Y0,15.260106594665839
qwen35-9b,g24p2_067,ADM+,99.84079763363499
qwen35-9b,g24p2_067,ADM-,1.2970008174709104
qwen35-9b,g24p2_067,CF+,4.889366936351075
qwen35-9b,g24p2_067,CF-,2.6779742894627576
qwen35-9b,g24p2_067,EXC+,98.93835402789763
qwen35-9b,g24p2_067,EXC-,4.275126545412961
qwen35-9b,g24p2_067,MNR+,98.76343019380036
qwen35-9b,g24p2_067,MNR-,2.3062955586983676
qwen35-9b,g24p2_067,RND+,3.0445509836735685
qwen35-9b,g24p2_067,RND-,1.8231723913743432
qwen35-9b,g24p2_067,STR+,27.83928985277664
qwen35-9b,g24p2_067,STR-,1.2804722880567019
qwen35-9b,g24p2_067,Y0,1.2996204694420208
qwen35-9b,g24p2_068,ADM+,98.50885638075577
qwen35-9b,g24p2_068,ADM-,0.20085046193986902
qwen35-9b,g24p2_068,CF+,0.4041516344922969
qwen35-9b,g24p2_068,CF-,0.5855976016508722
qwen35-9b,g24p2_068,EXC+,0.9631609128714115
qwen35-9b,g24p2_068,EXC-,0.005832552819945405
qwen35-9b,g24p2_068,MNR+,0.07590984900885692
qwen35-9b,g24p2_068,MNR-,0.7401268303006845
qwen35-9b,g24p2_068,RND+,0.50151807811543
qwen35-9b,g24p2_068,RND-,0.7639413844135972
qwen35-9b,g24p2_068,STR+,0.6251659956572098
qwen35-9b,g24p2_068,STR-,4.45055571033549
qwen35-9b,g24p2_068,Y0,0.2568981237199139
qwen35-9b,g24p2_069,ADM+,99.84098668294972
qwen35-9b,g24p2_069,ADM-,2.794519442592353
qwen35-9b,g24p2_069,CF+,99.50110887730175
qwen35-9b,g24p2_069,CF-,4.05496905298151
qwen35-9b,g24p2_069,EXC+,35.60614136644542
qwen35-9b,g24p2_069,EXC-,16.70502676614592
qwen35-9b,g24p2_069,MNR+,96.76243243694383
qwen35-9b,g24p2_069,MNR-,4.74798875456791
qwen35-9b,g24p2_069,RND+,99.59413676268338
qwen35-9b,g24p2_069,RND-,2.249225677688651
qwen35-9b,g24p2_069,STR+,43.11446542553979
qwen35-9b,g24p2_069,STR-,38.241246508399286
qwen35-9b,g24p2_069,Y0,10.014617287629044
qwen35-9b,g24p2_070,ADM+,99.62658138166657
qwen35-9b,g24p2_070,ADM-,90.75564125864065
qwen35-9b,g24p2_070,CF+,99.39009572601921
qwen35-9b,g24p2_070,CF-,12.522585038820012
qwen35-9b,g24p2_070,EXC+,99.27363431804426
qwen35-9b,g24p2_070,EXC-,97.67008172783231
qwen35-9b,g24p2_070,MNR+,99.81614377071826
qwen35-9b,g24p2_070,MNR-,91.20620921686265
qwen35-9b,g24p2_070,RND+,99.28306803829813
qwen35-9b,g24p2_070,RND-,34.25077869400425
qwen35-9b,g24p2_070,STR+,99.54001311853823
qwen35-9b,g24p2_070,STR-,98.92661796536322
qwen35-9b,g24p2_070,Y0,99.9095426944029
qwen35-9b,g24p2_071,ADM+,98.73239863923433
qwen35-9b,g24p2_071,ADM-,87.82270691819679
qwen35-9b,g24p2_071,CF+,44.295869439106596
qwen35-9b,g24p2_071,CF-,24.040005923668495
qwen35-9b,g24p2_071,EXC+,42.92429466760972
qwen35-9b,g24p2_071,EXC-,15.391079622687423
qwen35-9b,g24p2_071,MNR+,48.42561496214884
qwen35-9b,g24p2_071,MNR-,93.55604688644844
qwen35-9b,g24p2_071,RND+,42.538482200000445
qwen35-9b,g24p2_071,RND-,40.584407033468345
qwen35-9b,g24p2_071,STR+,93.05683620932547
qwen35-9b,g24p2_071,STR-,43.51077634453012
qwen35-9b,g24p2_071,Y0,78.0783821214187
qwen35-9b,g24p2_072,ADM+,99.39419155887622
qwen35-9b,g24p2_072,ADM-,11.485686943652846
qwen35-9b,g24p2_072,CF+,99.21569352682428
qwen35-9b,g24p2_072,CF-,7.455634052565149
qwen35-9b,g24p2_072,EXC+,23.132759538196453
qwen35-9b,g24p2_072,EXC-,0.0058075761372453905
qwen35-9b,g24p2_072,MNR+,99.97877832158778
qwen35-9b,g24p2_072,MNR-,13.738511880584074
qwen35-9b,g24p2_072,RND+,96.30593673195081
qwen35-9b,g24p2_072,RND-,0.015665105001397235
qwen35-9b,g24p2_072,STR+,40.421577740952095
qwen35-9b,g24p2_072,STR-,10.511483240537835
qwen35-9b,g24p2_072,Y0,5.7612678319743065
qwen35-9b,g24p2_073,ADM+,0.3129780677961718
qwen35-9b,g24p2_073,ADM-,1.725158151051518
qwen35-9b,g24p2_073,CF+,0.14217534307113644
qwen35-9b,g24p2_073,CF-,0.1759413475121732
qwen35-9b,g24p2_073,EXC+,0.6237344193804163
qwen35-9b,g24p2_073,EXC-,0.0024939814006146163
qwen35-9b,g24p2_073,MNR+,0.3539058195645803
qwen35-9b,g24p2_073,MNR-,0.6773190814407811
qwen35-9b,g24p2_073,RND+,0.12149035280594073
qwen35-9b,g24p2_073,RND-,0.192899130801337
qwen35-9b,g24p2_073,STR+,0.2628614456505938
qwen35-9b,g24p2_073,STR-,0.29738577193864096
qwen35-9b,g24p2_073,Y0,0.04442199913329069
qwen35-9b,g24p2_074,ADM+,98.98590820932944
qwen35-9b,g24p2_074,ADM-,6.295952681214924
qwen35-9b,g24p2_074,CF+,23.850236182732857
qwen35-9b,g24p2_074,CF-,51.45884023054578
qwen35-9b,g24p2_074,EXC+,98.16262014503144
qwen35-9b,g24p2_074,EXC-,0.010173173666038794
qwen35-9b,g24p2_074,MNR+,98.50188932515508
qwen35-9b,g24p2_074,MNR-,0.03603652447449351
qwen35-9b,g24p2_074,RND+,43.67140424960238
qwen35-9b,g24p2_074,RND-,51.58720351526072
qwen35-9b,g24p2_074,STR+,97.22611288810428
qwen35-9b,g24p2_074,STR-,14.499619143037084
qwen35-9b,g24p2_074,Y0,12.06932805902071
qwen35-9b,g24p2_075,ADM+,98.72923084502929
qwen35-9b,g24p2_075,ADM-,3.44309064634291
qwen35-9b,g24p2_075,CF+,98.23127965132818
qwen35-9b,g24p2_075,CF-,19.296234893179108
qwen35-9b,g24p2_075,EXC+,23.398610955428396
qwen35-9b,g24p2_075,EXC-,21.88440451274142
qwen35-9b,g24p2_075,MNR+,99.5671864396983
qwen35-9b,g24p2_075,MNR-,6.756951346559802
qwen35-9b,g24p2_075,RND+,98.4867695884211
qwen35-9b,g24p2_075,RND-,9.97850215788252
qwen35-9b,g24p2_075,STR+,98.8565745999461
qwen35-9b,g24p2_075,STR-,11.531046395780546
qwen35-9b,g24p2_075,Y0,99.55518165473372
qwen35-9b,g24p2_076,ADM+,98.72735653224798
qwen35-9b,g24p2_076,ADM-,31.098850432846714
qwen35-9b,g24p2_076,CF+,97.78248244040263
qwen35-9b,g24p2_076,CF-,98.63295380493838
qwen35-9b,g24p2_076,EXC+,42.89748725070571
qwen35-9b,g24p2_076,EXC-,31.698984630039515
qwen35-9b,g24p2_076,MNR+,96.7701515312059
qwen35-9b,g24p2_076,MNR-,2.3023690446579597
qwen35-9b,g24p2_076,RND+,97.06307923168404
qwen35-9b,g24p2_076,RND-,3.764044579411178
qwen35-9b,g24p2_076,STR+,36.442986019562596
qwen35-9b,g24p2_076,STR-,40.96513362126362
qwen35-9b,g24p2_076,Y0,94.86081380360878
qwen35-9b,g24p2_077,ADM+,96.22102930127014
qwen35-9b,g24p2_077,ADM-,1.9564886816727034
qwen35-9b,g24p2_077,CF+,35.95004450765302
qwen35-9b,g24p2_077,CF-,7.852115111380592
qwen35-9b,g24p2_077,EXC+,80.21601423021838
qwen35-9b,g24p2_077,EXC-,15.46049886337399
qwen35-9b,g24p2_077,MNR+,95.32275747656364
qwen35-9b,g24p2_077,MNR-,14.307494467154742
qwen35-9b,g24p2_077,RND+,44.56281347415009
qwen35-9b,g24p2_077,RND-,45.56440407421909
qwen35-9b,g24p2_077,STR+,36.6086420211035
qwen35-9b,g24p2_077,STR-,3.787111595457139
qwen35-9b,g24p2_077,Y0,8.338205984135877
qwen35-9b,g24p2_079,ADM+,97.03871448049586
qwen35-9b,g24p2_079,ADM-,88.0393600110925
qwen35-9b,g24p2_079,CF+,98.62082088786744
qwen35-9b,g24p2_079,CF-,5.10442667814424
qwen35-9b,g24p2_079,EXC+,92.93156989522697
qwen35-9b,g24p2_079,EXC-,21.32508806162069
qwen35-9b,g24p2_079,MNR+,97.67876174636334
qwen35-9b,g24p2_079,MNR-,1.6438752337324656
qwen35-9b,g24p2_079,RND+,98.30230680840117
qwen35-9b,g24p2_079,RND-,97.22652819807794
qwen35-9b,g24p2_079,STR+,20.086756368971244
qwen35-9b,g24p2_079,STR-,38.758406413774935
qwen35-9b,g24p2_079,Y0,26.86039422413192
qwen35-9b,g24p2_081,ADM+,99.17089058875227
qwen35-9b,g24p2_081,ADM-,1.8680886375881656
qwen35-9b,g24p2_081,CF+,3.491780100402133
qwen35-9b,g24p2_081,CF-,3.1472084241682907
qwen35-9b,g24p2_081,EXC+,33.77902661962068
qwen35-9b,g24p2_081,EXC-,4.698347090948998
qwen35-9b,g24p2_081,MNR+,97.5186842877303
qwen35-9b,g24p2_081,MNR-,21.429895729153582
qwen35-9b,g24p2_081,RND+,4.0347451039989215
qwen35-9b,g24p2_081,RND-,3.38945187261808
qwen35-9b,g24p2_081,STR+,2.8387205405901232
qwen35-9b,g24p2_081,STR-,31.271909141808912
qwen35-9b,g24p2_081,Y0,19.36557602317956
qwen35-9b,g24p2_082,ADM+,99.13632641955849
qwen35-9b,g24p2_082,ADM-,59.611393811751135
qwen35-9b,g24p2_082,CF+,97.56167788181307
qwen35-9b,g24p2_082,CF-,8.162851732020155
qwen35-9b,g24p2_082,EXC+,97.26649961391232
qwen35-9b,g24p2_082,EXC-,3.594792935847526
qwen35-9b,g24p2_082,MNR+,99.18194001204294
qwen35-9b,g24p2_082,MNR-,97.46385397883013
qwen35-9b,g24p2_082,RND+,98.50726361777849
qwen35-9b,g24p2_082,RND-,3.380829797166759
qwen35-9b,g24p2_082,STR+,97.26903318827651
qwen35-9b,g24p2_082,STR-,3.9713055436823623
qwen35-9b,g24p2_082,Y0,0.47053770022252017
qwen35-9b,g24p2_083,ADM+,96.65024720465861
qwen35-9b,g24p2_083,ADM-,96.05769726807515
qwen35-9b,g24p2_083,CF+,30.035001288867242
qwen35-9b,g24p2_083,CF-,34.705998054613815
qwen35-9b,g24p2_083,EXC+,97.19245507304078
qwen35-9b,g24p2_083,EXC-,91.00280969613858
qwen35-9b,g24p2_083,MNR+,99.62278481816368
qwen35-9b,g24p2_083,MNR-,93.98524728664533
qwen35-9b,g24p2_083,RND+,98.67937741555744
qwen35-9b,g24p2_083,RND-,96.39014513612346
qwen35-9b,g24p2_083,STR+,96.48917526003568
qwen35-9b,g24p2_083,STR-,14.980381320549789
qwen35-9b,g24p2_083,Y0,0.6774406401193731
qwen35-9b,g24p2_084,ADM+,98.72353909306493
qwen35-9b,g24p2_084,ADM-,22.055575223951447
qwen35-9b,g24p2_084,CF+,98.78505993875011
qwen35-9b,g24p2_084,CF-,5.192982594405896
qwen35-9b,g24p2_084,EXC+,98.28568465442449
qwen35-9b,g24p2_084,EXC-,5.293618920884055
qwen35-9b,g24p2_084,MNR+,98.25158261088045
qwen35-9b,g24p2_084,MNR-,7.656488157046072
qwen35-9b,g24p2_084,RND+,99.05206201078096
qwen35-9b,g24p2_084,RND-,6.659684537869568
qwen35-9b,g24p2_084,STR+,98.69132276521775
qwen35-9b,g24p2_084,STR-,98.59215197827665
qwen35-9b,g24p2_084,Y0,42.1179338741531
qwen35-9b,g24p2_085,ADM+,98.85137197301793
qwen35-9b,g24p2_085,ADM-,35.079249026716965
qwen35-9b,g24p2_085,CF+,99.91470435201262
qwen35-9b,g24p2_085,CF-,18.189344087768795
qwen35-9b,g24p2_085,EXC+,3.578568705430939
qwen35-9b,g24p2_085,EXC-,17.64116643941095
qwen35-9b,g24p2_085,MNR+,98.68703013683859
qwen35-9b,g24p2_085,MNR-,17.48991147975585
qwen35-9b,g24p2_085,RND+,98.62712281479115
qwen35-9b,g24p2_085,RND-,95.93105061979458
qwen35-9b,g24p2_085,STR+,36.36767533459763
qwen35-9b,g24p2_085,STR-,23.923068725286285
qwen35-9b,g24p2_085,Y0,2.885200248399508
qwen35-9b,g24p2_087,ADM+,95.29990389789118
qwen35-9b,g24p2_087,ADM-,0.03330863581439661
qwen35-9b,g24p2_087,CF+,95.37534767617228
qwen35-9b,g24p2_087,CF-,86.16318081738358
qwen35-9b,g24p2_087,EXC+,15.026934547705931
qwen35-9b,g24p2_087,EXC-,0.033331861824577196
qwen35-9b,g24p2_087,MNR+,56.24755704097984
