model,p2_id,item_id,arm,kind,value
gemma3-12b,g24p2_055,g24p2_055_minus,minus,admit_post,0.0010998651439072995
gemma3-12b,g24p2_055,g24p2_055_minus,minus,exclude_post,0.00040441292431338054
gemma3-12b,g24p2_055,g24p2_055_minus,minus,strong_exclude_post,55.50351537469221
gemma3-12b,g24p2_055,g24p2_055_minus,minus,counterfactual_delete_post,55.544891208522635
gemma3-12b,g24p2_057,g24p2_057_plus,plus,base,97.97304415143032
gemma3-12b,g24p2_057,g24p2_057_plus,plus,admit_post,99.6743059622341
gemma3-12b,g24p2_057,g24p2_057_plus,plus,exclude_post,89.14335978377756
gemma3-12b,g24p2_057,g24p2_057_plus,plus,strong_exclude_post,55.43153600185187
gemma3-12b,g24p2_057,g24p2_057_plus,plus,counterfactual_delete_post,55.510641819537895
gemma3-12b,g24p2_057,g24p2_057_minus,minus,admit_post,36.30754020416378
gemma3-12b,g24p2_057,g24p2_057_minus,minus,exclude_post,55.169907476124905
gemma3-12b,g24p2_057,g24p2_057_minus,minus,strong_exclude_post,55.43234092964705
gemma3-12b,g24p2_057,g24p2_057_minus,minus,counterfactual_delete_post,55.43277838804376
gemma3-12b,g24p2_058,g24p2_058_plus,plus,base,73.58285122711507
gemma3-12b,g24p2_058,g24p2_058_plus,plus,admit_post,99.87786252183213
gemma3-12b,g24p2_058,g24p2_058_plus,plus,exclude_post,88.82876159054575
gemma3-12b,g24p2_058,g24p2_058_plus,plus,strong_exclude_post,54.93642090834466
gemma3-12b,g24p2_058,g24p2_058_plus,plus,counterfactual_delete_post,55.13344210027348
gemma3-12b,g24p2_058,g24p2_058_minus,minus,admit_post,77.7767324002998
gemma3-12b,g24p2_058,g24p2_058_minus,minus,exclude_post,0.0334510857787526
gemma3-12b,g24p2_058,g24p2_058_minus,minus,strong_exclude_post,48.62456318643199
gemma3-12b,g24p2_058,g24p2_058_minus,minus,counterfactual_delete_post,55.377661296965584
gemma3-12b,g24p2_059,g24p2_059_plus,plus,base,61.7909691294421
gemma3-12b,g24p2_059,g24p2_059_plus,plus,admit_post,88.89650394044591
gemma3-12b,g24p2_059,g24p2_059_plus,plus,exclude_post,50.82188711842089
gemma3-12b,g24p2_059,g24p2_059_plus,plus,strong_exclude_post,46.11285728990442
gemma3-12b,g24p2_059,g24p2_059_plus,plus,counterfactual_delete_post,54.75488247743333
gemma3-12b,g24p2_059,g24p2_059_minus,minus,admit_post,22.234030766668702
gemma3-12b,g24p2_059,g24p2_059_minus,minus,exclude_post,55.476525817578164
gemma3-12b,g24p2_059,g24p2_059_minus,minus,strong_exclude_post,55.50073614580361
gemma3-12b,g24p2_059,g24p2_059_minus,minus,counterfactual_delete_post,47.08379261779227
gemma3-12b,g24p2_060,g24p2_060_plus,plus,base,88.86157786527481
gemma3-12b,g24p2_060,g24p2_060_plus,plus,admit_post,99.9986256032372
gemma3-12b,g24p2_060,g24p2_060_plus,plus,exclude_post,99.99841303765237
gemma3-12b,g24p2_060,g24p2_060_plus,plus,strong_exclude_post,55.53785599451882
gemma3-12b,g24p2_060,g24p2_060_plus,plus,counterfactual_delete_post,55.534996230567124
gemma3-12b,g24p2_060,g24p2_060_minus,minus,admit_post,99.99384922658618
gemma3-12b,g24p2_060,g24p2_060_minus,minus,exclude_post,0.02701146257337117
gemma3-12b,g24p2_060,g24p2_060_minus,minus,strong_exclude_post,55.518519631853614
gemma3-12b,g24p2_060,g24p2_060_minus,minus,counterfactual_delete_post,55.53760346603269
gemma3-12b,g24p2_062,g24p2_062_plus,plus,base,99.97825992482612
gemma3-12b,g24p2_062,g24p2_062_plus,plus,admit_post,89.71881044513685
gemma3-12b,g24p2_062,g24p2_062_plus,plus,exclude_post,96.98710675710441
gemma3-12b,g24p2_062,g24p2_062_plus,plus,strong_exclude_post,99.9644806194024
gemma3-12b,g24p2_062,g24p2_062_plus,plus,counterfactual_delete_post,60.41492891084278
gemma3-12b,g24p2_062,g24p2_062_minus,minus,admit_post,55.39311655009448
gemma3-12b,g24p2_062,g24p2_062_minus,minus,exclude_post,68.9530035217091
gemma3-12b,g24p2_062,g24p2_062_minus,minus,strong_exclude_post,89.14417292612328
gemma3-12b,g24p2_062,g24p2_062_minus,minus,counterfactual_delete_post,77.75963748021482
gemma3-12b,g24p2_064,g24p2_064_plus,plus,base,99.98306102439034
gemma3-12b,g24p2_064,g24p2_064_plus,plus,admit_post,99.9910265868136
gemma3-12b,g24p2_064,g24p2_064_plus,plus,exclude_post,99.94164413542411
gemma3-12b,g24p2_064,g24p2_064_plus,plus,strong_exclude_post,99.98693694078487
gemma3-12b,g24p2_064,g24p2_064_plus,plus,counterfactual_delete_post,53.76416049163542
gemma3-12b,g24p2_064,g24p2_064_minus,minus,admit_post,91.36331807702368
gemma3-12b,g24p2_064,g24p2_064_minus,minus,exclude_post,94.43464733259553
gemma3-12b,g24p2_064,g24p2_064_minus,minus,strong_exclude_post,46.15337341081667
gemma3-12b,g24p2_064,g24p2_064_minus,minus,counterfactual_delete_post,55.55034318608413
gemma3-12b,g24p2_065,g24p2_065_plus,plus,base,83.33332801177352
gemma3-12b,g24p2_065,g24p2_065_plus,plus,admit_post,90.91583671050272
gemma3-12b,g24p2_065,g24p2_065_plus,plus,exclude_post,61.897516708644304
gemma3-12b,g24p2_065,g24p2_065_plus,plus,strong_exclude_post,55.45885192707947
gemma3-12b,g24p2_065,g24p2_065_plus,plus,counterfactual_delete_post,55.50010884635262
gemma3-12b,g24p2_065,g24p2_065_minus,minus,admit_post,33.58098036101504
gemma3-12b,g24p2_065,g24p2_065_minus,minus,exclude_post,55.51184585800679
gemma3-12b,g24p2_065,g24p2_065_minus,minus,strong_exclude_post,66.61461272491516
gemma3-12b,g24p2_065,g24p2_065_minus,minus,counterfactual_delete_post,55.57399532267438
gemma3-12b,g24p2_066,g24p2_066_plus,plus,base,66.34143064293903
gemma3-12b,g24p2_066,g24p2_066_plus,plus,admit_post,88.89418176844215
gemma3-12b,g24p2_066,g24p2_066_plus,plus,exclude_post,55.53764874426143
gemma3-12b,g24p2_066,g24p2_066_plus,plus,strong_exclude_post,66.00172563491803
gemma3-12b,g24p2_066,g24p2_066_plus,plus,counterfactual_delete_post,55.52534530177969
gemma3-12b,g24p2_066,g24p2_066_minus,minus,admit_post,88.87772354605488
gemma3-12b,g24p2_066,g24p2_066_minus,minus,exclude_post,55.415761287917924
gemma3-12b,g24p2_066,g24p2_066_minus,minus,strong_exclude_post,66.78804516340986
gemma3-12b,g24p2_066,g24p2_066_minus,minus,counterfactual_delete_post,55.508309677753374
gemma3-12b,g24p2_067,g24p2_067_plus,plus,base,0.0005164542382801074
gemma3-12b,g24p2_067,g24p2_067_plus,plus,admit_post,99.99970972683406
gemma3-12b,g24p2_067,g24p2_067_plus,plus,exclude_post,15.031072192684478
gemma3-12b,g24p2_067,g24p2_067_plus,plus,strong_exclude_post,55.41639935259934
gemma3-12b,g24p2_067,g24p2_067_plus,plus,counterfactual_delete_post,55.50996765157206
gemma3-12b,g24p2_067,g24p2_067_minus,minus,admit_post,2.2307898472070474e-05
gemma3-12b,g24p2_067,g24p2_067_minus,minus,exclude_post,2.5714390464251957e-05
gemma3-12b,g24p2_067,g24p2_067_minus,minus,strong_exclude_post,55.13558191752801
gemma3-12b,g24p2_067,g24p2_067_minus,minus,counterfactual_delete_post,55.52389772904405
gemma3-12b,g24p2_068,g24p2_068_plus,plus,base,0.6688105682653501
gemma3-12b,g24p2_068,g24p2_068_plus,plus,admit_post,23.863684839686968
gemma3-12b,g24p2_068,g24p2_068_plus,plus,exclude_post,0.00010770107000232644
gemma3-12b,g24p2_068,g24p2_068_plus,plus,strong_exclude_post,0.007915757049647231
gemma3-12b,g24p2_068,g24p2_068_plus,plus,counterfactual_delete_post,11.490654537319053
gemma3-12b,g24p2_068,g24p2_068_minus,minus,admit_post,28.46474268357539
gemma3-12b,g24p2_068,g24p2_068_minus,minus,exclude_post,4.270857098853578
gemma3-12b,g24p2_068,g24p2_068_minus,minus,strong_exclude_post,0.006172537166621858
gemma3-12b,g24p2_068,g24p2_068_minus,minus,counterfactual_delete_post,21.804598255152083
gemma3-12b,g24p2_069,g24p2_069_plus,plus,base,0.00010065652640817915
gemma3-12b,g24p2_069,g24p2_069_plus,plus,admit_post,99.9996973390522
gemma3-12b,g24p2_069,g24p2_069_plus,plus,exclude_post,3.449860836375691
gemma3-12b,g24p2_069,g24p2_069_plus,plus,strong_exclude_post,55.54382446994467
gemma3-12b,g24p2_069,g24p2_069_plus,plus,counterfactual_delete_post,55.26418735936919
gemma3-12b,g24p2_069,g24p2_069_minus,minus,admit_post,3.694315738309331e-05
gemma3-12b,g24p2_069,g24p2_069_minus,minus,exclude_post,0.014880202753869143
gemma3-12b,g24p2_069,g24p2_069_minus,minus,strong_exclude_post,55.48265932590957
gemma3-12b,g24p2_069,g24p2_069_minus,minus,counterfactual_delete_post,55.54318587717022
gemma3-12b,g24p2_070,g24p2_070_plus,plus,base,99.99935518256842
gemma3-12b,g24p2_070,g24p2_070_plus,plus,admit_post,99.99987194762821
gemma3-12b,g24p2_070,g24p2_070_plus,plus,exclude_post,99.99756925507215
gemma3-12b,g24p2_070,g24p2_070_plus,plus,strong_exclude_post,99.67428563438312
gemma3-12b,g24p2_070,g24p2_070_plus,plus,counterfactual_delete_post,55.50534551736541
gemma3-12b,g24p2_070,g24p2_070_minus,minus,admit_post,99.9991942248612
gemma3-12b,g24p2_070,g24p2_070_minus,minus,exclude_post,78.6098533091614
gemma3-12b,g24p2_070,g24p2_070_minus,minus,strong_exclude_post,99.97247305382795
gemma3-12b,g24p2_070,g24p2_070_minus,minus,counterfactual_delete_post,55.44187832409586
gemma3-12b,g24p2_071,g24p2_071_plus,plus,base,68.3113302716244
gemma3-12b,g24p2_071,g24p2_071_plus,plus,admit_post,98.94056053675601
gemma3-12b,g24p2_071,g24p2_071_plus,plus,exclude_post,55.53161718610493
gemma3-12b,g24p2_071,g24p2_071_plus,plus,strong_exclude_post,66.52481945847566
gemma3-12b,g24p2_071,g24p2_071_plus,plus,counterfactual_delete_post,55.52644051981806
gemma3-12b,g24p2_071,g24p2_071_minus,minus,admit_post,88.89030946944547
gemma3-12b,g24p2_071,g24p2_071_minus,minus,exclude_post,88.68916068000873
gemma3-12b,g24p2_071,g24p2_071_minus,minus,strong_exclude_post,84.69385846933397
gemma3-12b,g24p2_071,g24p2_071_minus,minus,counterfactual_delete_post,55.657281355977496
gemma3-12b,g24p2_072,g24p2_072_plus,plus,base,78.1031140445627
gemma3-12b,g24p2_072,g24p2_072_plus,plus,admit_post,99.95477562096926
gemma3-12b,g24p2_072,g24p2_072_plus,plus,exclude_post,97.0116939690482
gemma3-12b,g24p2_072,g24p2_072_plus,plus,strong_exclude_post,55.54607412742891
gemma3-12b,g24p2_072,g24p2_072_plus,plus,counterfactual_delete_post,54.984034396236936
gemma3-12b,g24p2_072,g24p2_072_minus,minus,admit_post,98.67551965917494
gemma3-12b,g24p2_072,g24p2_072_minus,minus,exclude_post,55.54085171654682
gemma3-12b,g24p2_072,g24p2_072_minus,minus,strong_exclude_post,55.48568064286244
gemma3-12b,g24p2_072,g24p2_072_minus,minus,counterfactual_delete_post,55.50270617380854
gemma3-12b,g24p2_073,g24p2_073_plus,plus,base,0.0005173516842226956
gemma3-12b,g24p2_073,g24p2_073_plus,plus,admit_post,88.89293634837117
gemma3-12b,g24p2_073,g24p2_073_plus,plus,exclude_post,38.667934047030464
gemma3-12b,g24p2_073,g24p2_073_plus,plus,strong_exclude_post,0.0006711900113508715
gemma3-12b,g24p2_073,g24p2_073_plus,plus,counterfactual_delete_post,55.59857601666029
gemma3-12b,g24p2_073,g24p2_073_minus,minus,admit_post,88.89230060528449
gemma3-12b,g24p2_073,g24p2_073_minus,minus,exclude_post,6.72457928193245
gemma3-12b,g24p2_073,g24p2_073_minus,minus,strong_exclude_post,0.00024447257601568434
gemma3-12b,g24p2_073,g24p2_073_minus,minus,counterfactual_delete_post,66.27670935227293
gemma3-12b,g24p2_074,g24p2_074_plus,plus,base,55.41614830018736
gemma3-12b,g24p2_074,g24p2_074_plus,plus,admit_post,99.96473982800516
gemma3-12b,g24p2_074,g24p2_074_plus,plus,exclude_post,55.264945485990836
gemma3-12b,g24p2_074,g24p2_074_plus,plus,strong_exclude_post,55.180548240965194
gemma3-12b,g24p2_074,g24p2_074_plus,plus,counterfactual_delete_post,55.526694897606816
gemma3-12b,g24p2_074,g24p2_074_minus,minus,admit_post,32.854917443602176
gemma3-12b,g24p2_074,g24p2_074_minus,minus,exclude_post,0.002919005398699555
gemma3-12b,g24p2_074,g24p2_074_minus,minus,strong_exclude_post,55.43608808275648
gemma3-12b,g24p2_074,g24p2_074_minus,minus,counterfactual_delete_post,55.513187964291205
gemma3-12b,g24p2_075,g24p2_075_plus,plus,base,88.89050128157082
gemma3-12b,g24p2_075,g24p2_075_plus,plus,admit_post,99.99385575049332
gemma3-12b,g24p2_075,g24p2_075_plus,plus,exclude_post,99.74453052449687
gemma3-12b,g24p2_075,g24p2_075_plus,plus,strong_exclude_post,63.675408024070066
gemma3-12b,g24p2_075,g24p2_075_plus,plus,counterfactual_delete_post,55.55555476569842
gemma3-12b,g24p2_075,g24p2_075_minus,minus,admit_post,10.393272557297953
gemma3-12b,g24p2_075,g24p2_075_minus,minus,exclude_post,0.14125681012089192
gemma3-12b,g24p2_075,g24p2_075_minus,minus,strong_exclude_post,55.53068196000097
gemma3-12b,g24p2_075,g24p2_075_minus,minus,counterfactual_delete_post,55.48528652624415
gemma3-12b,g24p2_076,g24p2_076_plus,plus,base,77.7508711617075
gemma3-12b,g24p2_076,g24p2_076_plus,plus,admit_post,99.99979126376428
gemma3-12b,g24p2_076,g24p2_076_plus,plus,exclude_post,99.99905922504743
gemma3-12b,g24p2_076,g24p2_076_plus,plus,strong_exclude_post,55.53443818937178
gemma3-12b,g24p2_076,g24p2_076_plus,plus,counterfactual_delete_post,55.747462389010856
gemma3-12b,g24p2_076,g24p2_076_minus,minus,admit_post,99.98985730373192
gemma3-12b,g24p2_076,g24p2_076_minus,minus,exclude_post,0.0014693450998555155
gemma3-12b,g24p2_076,g24p2_076_minus,minus,strong_exclude_post,55.450915723376596
gemma3-12b,g24p2_076,g24p2_076_minus,minus,counterfactual_delete_post,55.50680204350613
gemma3-12b,g24p2_077,g24p2_077_plus,plus,base,66.66666674337694
gemma3-12b,g24p2_077,g24p2_077_plus,plus,admit_post,88.93396745768626
gemma3-12b,g24p2_077,g24p2_077_plus,plus,exclude_post,88.05845982528824
gemma3-12b,g24p2_077,g24p2_077_plus,plus,strong_exclude_post,55.55948142581573
gemma3-12b,g24p2_077,g24p2_077_plus,plus,counterfactual_delete_post,63.103131104973244
gemma3-12b,g24p2_077,g24p2_077_minus,minus,admit_post,0.09591984465048593
gemma3-12b,g24p2_077,g24p2_077_minus,minus,exclude_post,0.04020938055345188
gemma3-12b,g24p2_077,g24p2_077_minus,minus,strong_exclude_post,55.558134884192015
gemma3-12b,g24p2_077,g24p2_077_minus,minus,counterfactual_delete_post,55.5466296137603
gemma3-12b,g24p2_079,g24p2_079_plus,plus,base,88.89897912155932
gemma3-12b,g24p2_079,g24p2_079_plus,plus,admit_post,99.3316219607951
gemma3-12b,g24p2_079,g24p2_079_plus,plus,exclude_post,98.93820013591362
gemma3-12b,g24p2_079,g24p2_079_plus,plus,strong_exclude_post,66.82826553405165
gemma3-12b,g24p2_079,g24p2_079_plus,plus,counterfactual_delete_post,55.57739644590861
gemma3-12b,g24p2_079,g24p2_079_minus,minus,admit_post,0.0003626219650873579
gemma3-12b,g24p2_079,g24p2_079_minus,minus,exclude_post,0.0003173218236354335
gemma3-12b,g24p2_079,g24p2_079_minus,minus,strong_exclude_post,55.51409023384226
gemma3-12b,g24p2_079,g24p2_079_minus,minus,counterfactual_delete_post,55.545358063334504
gemma3-12b,g24p2_081,g24p2_081_plus,plus,base,94.44443870952804
gemma3-12b,g24p2_081,g24p2_081_plus,plus,admit_post,99.99738603710024
gemma3-12b,g24p2_081,g24p2_081_plus,plus,exclude_post,89.28109055279474
gemma3-12b,g24p2_081,g24p2_081_plus,plus,strong_exclude_post,55.50332707532605
gemma3-12b,g24p2_081,g24p2_081_plus,plus,counterfactual_delete_post,55.50036157437819
gemma3-12b,g24p2_081,g24p2_081_minus,minus,admit_post,2.113363777787907
gemma3-12b,g24p2_081,g24p2_081_minus,minus,exclude_post,1.434054800575037
gemma3-12b,g24p2_081,g24p2_081_minus,minus,strong_exclude_post,55.5281731258892
gemma3-12b,g24p2_081,g24p2_081_minus,minus,counterfactual_delete_post,55.481357521098175
gemma3-12b,g24p2_082,g24p2_082_plus,plus,base,63.67332307095496
gemma3-12b,g24p2_082,g24p2_082_plus,plus,admit_post,88.8949942003503
gemma3-12b,g24p2_082,g24p2_082_plus,plus,exclude_post,77.7696478766774
gemma3-12b,g24p2_082,g24p2_082_plus,plus,strong_exclude_post,38.19413122680915
gemma3-12b,g24p2_082,g24p2_082_plus,plus,counterfactual_delete_post,54.48502088039427
gemma3-12b,g24p2_082,g24p2_082_minus,minus,admit_post,87.82952381338093
gemma3-12b,g24p2_082,g24p2_082_minus,minus,exclude_post,43.646020131952106
gemma3-12b,g24p2_082,g24p2_082_minus,minus,strong_exclude_post,44.78573009238533
gemma3-12b,g24p2_082,g24p2_082_minus,minus,counterfactual_delete_post,55.859879440094296
gemma3-12b,g24p2_083,g24p2_083_plus,plus,base,55.54983299291427
gemma3-12b,g24p2_083,g24p2_083_plus,plus,admit_post,99.98699250922571
gemma3-12b,g24p2_083,g24p2_083_plus,plus,exclude_post,55.51020350721096
gemma3-12b,g24p2_083,g24p2_083_plus,plus,strong_exclude_post,55.49488669031358
gemma3-12b,g24p2_083,g24p2_083_plus,plus,counterfactual_delete_post,55.54145197317459
gemma3-12b,g24p2_083,g24p2_083_minus,minus,admit_post,98.35502484575456
gemma3-12b,g24p2_083,g24p2_083_minus,minus,exclude_post,0.0012405396607074086
gemma3-12b,g24p2_083,g24p2_083_minus,minus,strong_exclude_post,55.50872322497685
gemma3-12b,g24p2_083,g24p2_083_minus,minus,counterfactual_delete_post,55.534884968898545
gemma3-12b,g24p2_084,g24p2_084_plus,plus,base,9.662161830846006
gemma3-12b,g24p2_084,g24p2_084_plus,plus,admit_post,89.94828524388133
gemma3-12b,g24p2_084,g24p2_084_plus,plus,exclude_post,67.48181334934728
gemma3-12b,g24p2_084,g24p2_084_plus,plus,strong_exclude_post,55.52286075387852
gemma3-12b,g24p2_084,g24p2_084_plus,plus,counterfactual_delete_post,55.57584558817151
gemma3-12b,g24p2_084,g24p2_084_minus,minus,admit_post,11.093362717839339
gemma3-12b,g24p2_084,g24p2_084_minus,minus,exclude_post,55.53199018409846
gemma3-12b,g24p2_084,g24p2_084_minus,minus,strong_exclude_post,55.53713661659579
gemma3-12b,g24p2_084,g24p2_084_minus,minus,counterfactual_delete_post,54.75343552560573
gemma3-12b,g24p2_085,g24p2_085_plus,plus,base,55.55040397805775
gemma3-12b,g24p2_085,g24p2_085_plus,plus,admit_post,99.47297168465835
gemma3-12b,g24p2_085,g24p2_085_plus,plus,exclude_post,55.52899601875808
gemma3-12b,g24p2_085,g24p2_085_plus,plus,strong_exclude_post,55.52376865247738
gemma3-12b,g24p2_085,g24p2_085_plus,plus,counterfactual_delete_post,34.37167051509632
gemma3-12b,g24p2_085,g24p2_085_minus,minus,admit_post,88.88368490211809
gemma3-12b,g24p2_085,g24p2_085_minus,minus,exclude_post,55.5093700219838
gemma3-12b,g24p2_085,g24p2_085_minus,minus,strong_exclude_post,55.43789230396106
gemma3-12b,g24p2_085,g24p2_085_minus,minus,counterfactual_delete_post,34.37362499908298
gemma3-12b,g24p2_087,g24p2_087_plus,plus,base,88.88127259868416
gemma3-12b,g24p2_087,g24p2_087_plus,plus,admit_post,78.10317281044915
gemma3-12b,g24p2_087,g24p2_087_plus,plus,exclude_post,83.31840677814776
gemma3-12b,g24p2_087,g24p2_087_plus,plus,strong_exclude_post,77.74552852749349
gemma3-12b,g24p2_087,g24p2_087_plus,plus,counterfactual_delete_post,55.57004199486677
gemma3-12b,g24p2_087,g24p2_087_minus,minus,admit_post,99.99799414323526
gemma3-12b,g24p2_087,g24p2_087_minus,minus,exclude_post,0.0023057675610141225
gemma3-12b,g24p2_087,g24p2_087_minus,minus,strong_exclude_post,55.545730474920795
gemma3-12b,g24p2_087,g24p2_087_minus,minus,counterfactual_delete_post,77.70882930793603
gemma3-12b,g24p2_088,g24p2_088_plus,plus,base,55.35654946188976
gemma3-12b,g24p2_088,g24p2_088_plus,plus,admit_post,97.51891214444983
gemma3-12b,g24p2_088,g24p2_088_plus,plus,exclude_post,95.06966107163548
gemma3-12b,g24p2_088,g24p2_088_plus,plus,strong_exclude_post,54.628514318133114
gemma3-12b,g24p2_088,g24p2_088_plus,plus,counterfactual_delete_post,55.530699776996336
gemma3-12b,g24p2_088,g24p2_088_minus,minus,admit_post,0.0016149003362825574
gemma3-12b,g24p2_088,g24p2_088_minus,minus,exclude_post,55.48671652102778
gemma3-12b,g24p2_088,g24p2_088_minus,minus,strong_exclude_post,55.49613744366164
gemma3-12b,g24p2_088,g24p2_088_minus,minus,counterfactual_delete_post,55.53995878664247
gemma3-12b,g24p2_089,g24p2_089_plus,plus,base,77.7243681060196
gemma3-12b,g24p2_089,g24p2_089_plus,plus,admit_post,88.96324552147627
gemma3-12b,g24p2_089,g24p2_089_plus,plus,exclude_post,89.55630364582922
gemma3-12b,g24p2_089,g24p2_089_plus,plus,strong_exclude_post,48.60302975161735
gemma3-12b,g24p2_089,g24p2_089_plus,plus,counterfactual_delete_post,55.502547523699846
gemma3-12b,g24p2_089,g24p2_089_minus,minus,admit_post,88.88981688900259
gemma3-12b,g24p2_089,g24p2_089_minus,minus,exclude_post,78.09742374637311
gemma3-12b,g24p2_089,g24p2_089_minus,minus,strong_exclude_post,51.18812879941291
gemma3-12b,g24p2_089,g24p2_089_minus,minus,counterfactual_delete_post,55.03070223846246
gemma3-12b,g24p2_091,g24p2_091_plus,plus,base,99.9046550518355
gemma3-12b,g24p2_091,g24p2_091_plus,plus,admit_post,97.97304479290143
